frame,seconds,card_rows,paper_pixels,card_area,paper_fraction,suspect
255,6.354,1274,692,1131312,0.0006116791831077545,False
256,6.369733,1274,699,1131312,0.0006178666892952607,False
257,6.386544,1274,662,1131312,0.0005851612994470137,False
258,6.403578,1274,671,1131312,0.000593116664545236,False
259,6.420833,1274,678,1131312,0.0005993041707327421,False
260,6.436889,1274,667,1131312,0.0005895809467238039,False
261,6.453978,1274,674,1131312,0.00059576845291131,False
262,6.471011,1274,670,1131312,0.0005922327350898779,False
263,6.486822,1274,672,1131312,0.000594000594000594,False
264,6.504856,1274,664,1131312,0.0005869291583577297,False
265,6.5201,1274,623,1131312,0.0005506880506880507,False
266,6.5365,1273,603,1130424,0.0005334281650071124,False
267,6.553533,1273,605,1130424,0.0005351974126522437,False
268,6.570044,1274,605,1131312,0.0005347773204916062,False
269,6.586544,1274,619,1131312,0.0005471523328666186,False
270,6.602967,1274,619,1131312,0.0005471523328666186,False
271,6.620244,1274,621,1131312,0.0005489201917773346,False
272,6.636556,1264,625,1122432,0.0005568266050860988,False
273,6.653256,1252,625,1111776,0.0005621636013009815,False
274,6.670467,1240,624,1101120,0.0005666957279860505,False
275,6.686844,1232,640,1094016,0.000585000585000585,False
276,6.704011,1221,632,1084248,0.0005828924747843667,False
277,6.720356,1210,619,1074480,0.000576092621547167,False
278,6.737156,1199,631,1064712,0.0005926485284283449,False
279,6.754289,1187,630,1054056,0.0005976912042623922,False
280,6.770556,1176,626,1044288,0.0005994514923086351,False
281,6.787444,1165,633,1034520,0.0006118779723929939,False
282,6.8039,1154,608,1024752,0.0005933142848220837,False
283,6.820556,1145,590,1016760,0.0005802745977418467,False
284,6.836933,1131,584,1004328,0.0005814833401040297,False
285,6.854144,1120,576,994560,0.0005791505791505791,False
286,6.870722,1109,573,984792,0.0005818487558794141,False
287,6.887689,1099,565,975912,0.0005789456426399101,False
288,6.903389,1098,574,975024,0.0005887034575559165,False
289,6.920122,1097,579,974136,0.0005943728596417749,False
290,6.936367,1097,567,974136,0.0005820542511517899,False
291,6.953422,1097,566,974136,0.0005810277004442911,False
292,6.970667,1096,562,973248,0.0005774478858420464,False
293,6.987011,1096,574,973248,0.0005897777339383179,False
294,7.003344,1097,585,974136,0.0006005321638867673,False
295,7.020322,1096,587,973248,0.0006031350693759453,False
296,7.036422,1096,585,973248,0.0006010800946932333,False
297,7.053533,1096,755,973248,0.0007757529427237456,False
298,7.070044,1096,757,973248,0.0007778079174064576,False
299,7.087411,1096,908,973248,0.0009329585059512067,False
300,7.1037,1096,862,973248,0.0008856940882488327,False
301,7.120944,1096,892,973248,0.0009165187084895114,False
