frame,seconds,phase,missing_marker_fraction,missing_card_fraction,failing
464,10.518844,70,0.0,0.0007379295804342823,False
465,10.535633,60,0.0,0.0007460565581923762,False
466,10.552256,48,0.47356608478803,0.883976574500768,True
467,10.5687,38,0.0,0.04778028592927008,True
468,10.585744,26,0.0,0.03470633104500387,True
469,10.602156,16,0.0,0.030348129131475443,True
470,10.618656,0,0.45979797979797976,0.8212226066897347,True
471,10.635444,302,0.0,0.0028106435490071746,False
472,10.652256,290,0.0,0.002761904761904743,False
473,10.668711,278,0.0,0.0027245396467493466,False
474,10.685444,268,0.5025252525252526,0.8717948717948718,True
475,10.702133,256,0.0,0.0010764517311946387,False
476,10.718567,244,0.0,0.0010624263014722413,False
477,10.735378,232,0.0,0.001048761654507957,False
478,10.752078,220,0.4148526077097505,0.861241963930136,True
479,10.769044,210,0.0,0.0005123008500815818,False
480,10.785511,200,0.0,0.0005080449759377048,False
481,10.802367,188,0.0,0.0004173226588058965,False
482,10.818667,176,0.46931958762886594,0.8920041536863967,True
483,10.835522,166,0.0,0.00035172344487988116,False
484,10.852444,156,0.0,0.00035172344487988116,False
485,10.869144,144,0.0,0.00035172344487988116,False
486,10.885444,89,0.4438914027149321,0.7831043940280694,True
487,10.902289,126,0.00014613778705641067,0.0,False
488,10.918867,110,0.0,2.2448200776681304e-05,False
489,10.935567,100,0.0,2.2684996143551572e-05,False
490,10.952322,41,0.49318181818181817,0.8069066971467276,True
491,10.969078,76,0.0,0.0,False
492,10.985767,66,0.0,0.0,False
493,11.002189,56,0.0,0.0,False
494,11.019756,49,0.5017412935323383,0.9241917502787068,True
495,11.036322,34,0.0,0.01664106502816176,False
496,11.053256,22,0.0,0.01457174638487213,False
497,11.0708,12,0.0,0.014622167652639795,False
498,11.087778,0,0.4735353535353536,0.8765859284890427,True
499,11.105022,286,0.00017676767676766403,0.036264327742914104,True
500,11.121344,286,0.0,0.03222442413788884,True
501,11.137333,272,0.0,0.030488025141783726,True
502,11.153611,258,0.41808933002481385,0.8355828620881791,True
503,11.1705,250,0.0,0.041779775544979136,True
504,11.187689,238,0.0,0.011502302490401406,False
505,11.204333,228,0.0,0.0113795457935989,False
506,11.220722,216,0.43604494382022474,0.8639343054941817,True
507,11.237967,208,0.0,0.00022471657621825347,False
508,11.254022,194,0.0,0.00044663294587921065,False
509,11.269233,184,0.0,0.00022331647293960533,False
510,11.286056,123,0.49588235294117644,0.8814147656851907,True
511,11.302578,160,0.0,0.010892260967630296,False
512,11.319056,149,0.0,0.009742181131991212,False
513,11.335856,138,0.0,0.008592101296352128,False
514,11.352556,83,0.494954128440367,0.8369396994791125,True
515,11.369378,116,0.0,0.17323775388291518,True
516,11.386122,104,0.0,0.17344357097677776,True
517,11.406589,94,0.0,0.1730760450197475,True
518,11.420811,39,0.48484848484848486,0.8674794826102241,True
519,11.436533,78,0.00016241299303942913,0.023072992870247777,False
520,11.453278,62,0.0,0.027561148528890467,False
521,11.469944,52,0.0,0.02548387096774196,False
522,11.486133,40,0.4953535353535353,0.9478288772643612,True
523,11.502511,32,0.0,0.07035068426197455,True
524,11.519367,18,0.0,0.07119315151740646,True
525,11.535922,6,0.0,0.07129546948444143,True
526,11.552678,300,0.5020959595959595,0.8843930994282596,True
527,11.569589,290,0.0,0.03898617511520741,True
528,11.586478,278,0.0,0.03845874095355861,True
529,11.602756,266,0.0,0.037940902077577277,True
530,11.619611,254,0.4518673218673218,0.867178924259056,True
531,11.636567,244,0.0,0.001103288851528883,False
532,11.653722,234,0.0,0.0010741138560687036,False
533,11.669922,222,0.0,0.000970649608319385,False
534,11.686356,210,0.4231263858093126,0.86282722513089,True
535,11.703144,200,0.0,0.0011389140119920649,False
536,11.719644,188,0.0,0.0011389140119920649,False
537,11.736456,176,0.0,0.0007397358166124635,False
538,11.753,123,0.44771008403361345,0.8462242767337733,True
539,11.769689,149,0.00014141414141410902,0.1314650118916022,True
540,11.786378,149,0.0,0.1314650118916022,True
541,11.802967,149,0.0,0.1314650118916022,True
542,11.8202,75,0.7453504672897197,0.9643300248138957,True
543,11.9202,75,0.7453504672897197,0.9643300248138957,True
544,11.937667,75,0.7453504672897197,0.9643300248138957,True
545,12.037667,75,0.7453504672897197,0.9643300248138957,True
546,12.071022,75,0.7453504672897197,0.9645251575624133,True
547,12.171022,75,0.7453504672897197,0.9635145446708373,True
548,12.187911,75,0.7453504672897197,0.9635145446708373,True
549,12.287911,75,0.7453504672897197,0.9645309824205781,True
550,12.387911,75,0.7453504672897197,0.9590031920222742,True
551,12.487911,75,0.7453504672897197,0.9588663078554037,True
552,12.587911,75,0.7453504672897197,0.9538744044082527,True
553,12.687911,75,0.7453504672897197,0.941956744603269,True
554,12.787911,75,0.7453504672897197,0.9316438332226611,True
555,12.887911,75,0.7453504672897197,0.9316438332226611,True
556,12.987911,75,0.7453504672897197,0.9334000279593192,True
557,13.087911,75,0.7453504672897197,0.9335369121261897,True
558,13.187911,75,0.7453504672897197,0.9335369121261897,True
