frame,seconds,card_rows,paper_pixels,card_area,paper_fraction,suspect
486,10.679856,1152,8825,1022976,0.008626790853353354,False
487,10.696256,1154,4633,1024752,0.004521093884178806,False
488,10.712122,1153,2933,1023864,0.002864638272270536,False
489,10.729478,106,56380,94128,0.5989716131225565,True
490,10.745778,1152,5113,1022976,0.0049981622247247245,False
491,10.762522,1153,3844,1023864,0.003754404881898377,False
492,10.779367,1154,3940,1024752,0.003844832700985214,False
493,10.797056,135,73482,119880,0.6129629629629629,True
494,10.812,1150,3682,1021200,0.0036055620838229534,False
495,10.829933,1148,3700,1019424,0.003629500580720093,False
496,10.845922,1151,3805,1022088,0.003722771424769687,False
497,10.8622,96,37142,85248,0.435693506006006,True
498,10.879033,1142,3758,1014096,0.003705763556901911,False
499,10.896156,1141,3334,1013208,0.0032905385666121864,False
500,10.912356,1140,3104,1012320,0.0030662241188556976,False
501,10.928778,90,54830,79920,0.686061061061061,True
502,10.946133,1124,4274,998112,0.0042820845756788815,False
503,10.962033,1122,3474,996336,0.003486775545599075,False
504,10.979133,1113,3361,988344,0.003400637834600099,False
505,10.997911,98,49509,87024,0.5689120242691671,True
506,11.012211,1104,3213,980352,0.003277394242068155,False
507,11.029211,1100,3195,976800,0.003270884520884521,False
508,11.046133,1096,3240,973248,0.0033290589859932924,False
509,11.063044,79,26492,70152,0.37763713080168776,True
510,11.078989,1086,10962,964368,0.011367030013438853,True
